"","","Cluster","SAMN06465201","SAMN06465179","SAMN06465197","SAMN06465194","SAMN06465190","SAMN06465187","SAMN06465183","SAMN06465181","SAMN06465177","SAMN06465174","SAMN06465172","SAMN06465170","SAMN06465168","SAMN06465165","SAMN06465163","SAMN06465160","SAMN06465157","SAMN06465155","SAMN06465152","SAMN06465150","SAMN06465148","SAMN06465146","SAMN06465144","SAMN06465142","SAMN06465276","SAMN06465275","SAMN06465273","SAMN06465272","SAMN06465270","SAMN06465269","SAMN06465268","SAMN06465267"
"AT1G08283","","C","0.562152222426249","1.34102742851362","0.314817873284146","0.379131041240409","1.37051202871222","1.16725437326082","0.838521219115282","0.680666698606052","-0.259750386513764","0.0477076476879041","-1.34470074951427","-1.05660181060248","-1.54300964016571","-1.20852007839561","-1.08338641156452","-1.18524637099176","1.4036114131682","1.02342183320927","1.03562038972149","1.06591452549261","0.849110868631373","1.13243711002996","1.01957190781928","1.10277159607637","-1.01727015186287","-0.424965621908521","-0.859446321290434","-0.780530214679717","-1.13559746804057","-0.723120308295373","-1.14956220432514","-1.56254243884449"
"AT4G39710","PNSL4","C","-0.0552629475309514","0.122676726073645","-0.577389408623175","-0.139020808340711","0.0816845621992384","0.259578945782802","0.934429317341373","-0.882590976541016","-0.43221510089957","-0.801440286924196","-2.50168268888936","-0.730090748282267","-1.15686589071429","-2.94580851013711","-0.619623260574524","0.450039463116252","1.36018605171763","1.3616667074147","1.24683081973386","1.55072068934561","0.866452059199765","0.82890852271003","1.02198730158271","1.14949788718765","0.0715830119203593","0.0844114852833249","0.48784868577893","-0.0695624012313605","-0.24062979316045","-1.05110957328321","-0.349362849789693","0.674153008534003"
"AT5G46040","NPF5.3","C","2.68755910530241","1.88057937062842","1.11575260915246","1.61965678608853","0.377451830394403","0.458818411702574","1.1693190128713","-0.125937052919392","-0.956837874442433","-1.30968985655717","1.37003625127665","-0.429056871546788","0.479252762865657","-1.30968985655717","-0.860810431774678","-1.30968985655717","0.867051556912536","0.0936084498897198","0.0942603608027301","0.00944339851500198","0.619241265819327","-0.514364483584766","-0.0204155893410976","0.399371335033058","-0.208926725228378","-1.07184036097182","-1.04652726015847","-0.852273462816442","-0.499932716871846","-1.30968985655717","-1.30968985655717","-0.10603039481284"
"AT1G61450","","C","0.412653187063389","0.836766399528491","0.128607527022031","0.0621181146256955","1.02981047775644","1.20402953875233","0.770650966800321","1.01769190042923","-0.883657951304245","-1.96864625067227","-1.11175157786133","-1.08630141282331","-1.0347155964739","-0.893872550502667","-1.17563320943335","-0.863114409642242","1.31731735501027","1.45189133916806","1.30208852106265","1.43918952444449","1.34562792428263","1.03889648105369","1.08926797057007","0.745445584831128","-0.66228648303715","-0.634109219666643","-1.10425467083447","-0.528391783067618","-1.1652666143084","-0.4453768318614","-1.04045911472658","-0.594215136185333"
"AT4G16807","","C","0.439999469304653","0.541929517113525","-0.639805300872982","0.621026327366617","1.24032053313453","1.1495553868247","0.872013425091566","0.802692658497225","-0.238719808923842","-3.00822440238692","-1.52153705828272","-0.480477589854789","-0.912585599689397","-0.859104730217883","-1.334723245786","-1.38960505168028","0.861226465985341","1.3330965312519","0.297710882294099","0.823942552653292","1.14933507918683","1.24114386800721","0.861186692479786","1.31234008604508","-1.1023981028256","-0.181637020020404","0.194094867246791","-0.459775747312564","-0.00332412084078104","-0.223728503016993","-0.853168534859806","-0.532799525912189"
"AT3G51075","","C","-1.00967782150085","-1.02994365240062","0.140272226326512","0.399467526654048","1.08540444198883","0.445567141365757","0.0444763116990741","0.341573226749431","-0.0707565253550206","-1.48353607652315","-1.48353607652315","-1.48353607652315","-1.48353607652315","-1.01706028923077","-1.48353607652315","-0.07392889803047","0.835740808119586","0.260659515787076","1.2018726685989","1.44652562673234","1.09052118442935","1.09284431148249","1.84944257017423","1.84958991907769","0.331341762503542","-1.04155641604328","0.443029993149737","1.11019753105953","-0.67377893683783","-0.944427946469166","-0.108308242049751","-0.581407655364614"
"AT3G27940","LBD26","C","1.13286960099742","1.60527988191421","-0.13651154784313","0.57183027360707","0.610649969621731","1.65232373284992","1.41675036163163","2.21864993660097","-0.836562770252175","-0.836562770252175","-0.836562770252175","-0.836562770252175","-0.836562770252175","-0.836562770252175","-0.836562770252175","-0.836562770252175","0.801644127829218","-0.53204237094544","-0.616697083097998","-0.323386340547313","1.02839363415064","1.86742726453269","1.04385186456689","1.04397101816631","-0.836562770252175","-0.836562770252175","-0.836562770252175","-0.836562770252175","-0.836562770252175","-0.836562770252175","-0.836562770252175","-0.836562770252175"
"AT4G24415","MIR824A","C","1.02087113198202","1.18725881891292","0.783659623270585","0.863384632638604","-0.0506023965324993","-0.174894800898057","-0.168506542389842","1.21815136512205","-0.530623517989669","-0.699493678545497","-1.16017357743201","-0.246005304968699","-1.9434030691578","-1.9434030691578","-1.15266500078911","-0.533795890665118","1.02152586811198","0.933401902515279","1.62526877984098","2.37923983154441","0.415278572364947","0.839791605365963","0.817074061602121","0.414522508781396","-1.64599302983482","0.135959404363426","-0.679920046170825","-0.625912190685005","-0.618112988448491","-0.572815341886729","-0.299338381375201","-0.609729279489507"
"AT1G49630","PREP2","C","0.94079717089042","1.14886891764401","1.16522840081668","0.383462741670054","1.20735724768338","0.971573469921421","1.50034483320163","0.825785121604196","-0.0763915147160548","-0.476611120228429","-0.0968393822466052","-0.784364952938374","-1.34094553795766","-1.4193891992311","-1.14096823898973","-0.803341509043772","0.412385584646033","0.738966346151682","0.369060440666673","-0.346603020885206","0.921475542365737","0.652691514159226","1.34257429231227","0.972644575531097","-1.27810933625482","-0.252120048365186","-1.56793210353593","-2.76432199644557","-0.434265672494134","0.132647551208614","-0.793460004069264","-0.110200113071293"
"AT3G28580","","C","0.15129465284061","0.970785294604629","0.364296312635122","0.289157352163164","0.414615525789483","1.2211840337166","1.70491190475313","0.628341493056737","-1.46528573629425","-1.81813771840898","-1.81813771840898","-1.46154954151483","1.50435620430122","1.01124118920214","0.704102683381854","0.145016127301527","0.200426513326675","1.27275911625682","0.626762329922593","0.178367885023324","0.11079340396751","0.844557328529561","0.651343346784754","0.53978785953021","-1.52072767908601","-0.645243845598837","0.252837530533265","-0.612881370431172","-0.645099498632741","-0.887477649394582","-1.81813771840898","-1.09425961144157"
"AT2G07725","","C","0.626017567946676","0.361053843534815","0.764929548502186","1.11278039097639","0.25688182959618","0.991778460848389","0.834734793414265","1.13041629825745","-0.462353859954032","0.503789796984458","0.149997247944345","0.857153324318444","0.337062482074501","1.15341931783728","0.80944934955185","0.558182414812157","-0.362938444358064","-0.204580333977383","-0.162527553630962","0.470547478104464","-0.0321130006159507","-0.363488342428778","-0.374910447069578","-0.212919047795124","-2.86264269760906","-2.00575764910403","-2.33730822511825","-2.3426457879311","0.266280213678888","0.278831251139966","0.370342622692101","-0.109462842622516"
"AT4G13495","","C","0.631042550446707","0.764375923539499","0.0150221178053336","0.619208549775309","1.16846237135224","1.38958405190467","0.850445430583858","0.579429195134368","-0.0825007941171734","-0.855768612894064","-0.438413185663604","-2.09967800350636","-0.492598151107604","-2.09967800350636","0.117489521511508","0.374312108740986","1.54451884004257","1.3735042320166","0.854449691761213","1.5233119809041","0.0600713443111855","-0.418720800952292","0.826582414401943","0.0050148562709893","-0.485945544691612","-0.364140073471212","-0.613756789765099","-2.09967800350636","-1.7766283759412","-0.11965976229249","-0.880334566572275","0.130675487484632"
"AT3G46980","PHT4;3","C","0.753718207410783","0.964388501081838","0.239149465843497","0.982229892959468","1.08467932780172","0.761953533988357","0.805679330954361","0.873395227676259","-1.02392465583757","-1.4989312707735","-0.635020044244029","-1.39505817145144","-0.259900631328746","-0.740764535199178","-0.930670633048568","-0.702109798535332","1.0946093876722","1.15005497910288","0.655664761368392","1.02724615621758","0.900259557751964","1.45026339098058","1.36250259503456","1.17441843123904","-1.05339508985091","-0.0533812356838466","-1.17217331107903","-1.30244540875437","-1.45404247164441","-0.621018839797076","-1.31925902861577","-1.11811762123971"
"AT2G43920","HOL2","C","-0.136839146469711","1.37361913189105","-0.749972839281491","1.37310413537359","-0.934077088803464","0.428791964963898","0.27583628397085","0.437311469331004","0.765001105137818","-0.00826671363907305","0.234511239852822","0.564853106796308","-1.25217610425137","0.624433322066379","-1.25217610425137","2.62235997247255","-0.296851038548883","-0.482384031046684","-0.522296547636406","-1.25217610425137","1.4736653023365","2.07112074390078","0.15400339182595","-0.229572641402187","-0.708311618767999","-0.472341299489424","-0.989013507852675","-1.25217610425137","-0.665344866477397","1.02614432188819","-1.25217610425137","-0.968603631135434"
"AT4G38410","","C","-1.55527528311041","0.0789870897138849","-0.526714340636737","-0.345799427813453","1.85505221355308","1.89510798252053","1.87592677019192","-0.226952007053079","-1.13133628169827","-1.99904179454855","-1.48782258048577","-0.503940670525044","2.47165584438801","-0.176696863439695","0.661629751654925","0.61961835130777","0.334986735885948","-0.255209242593773","0.082496084731785","-0.090473314877376","0.651403302377837","-0.426704035456108","0.574774278157228","0.00888544730230834","-0.461981531909496","-1.07425349279483","0.220899315661914","-0.727516000367022","0.924739229345573","-0.570070378859037","0.0637869565595413","-0.760162107183606"
"AT4G15690","GRXS5","C","0.133651284765766","0.0782050450678167","0.519762511827423","0.201615116689945","1.12181311845415","0.476233559347076","0.885253354776252","0.361858175763001","-1.2695398565764","-0.003880873269408","-1.46155413263445","-0.482173909941135","-1.41073271278025","-1.0872710125613","-0.83877178684676","-1.9056799538822","1.1019862496127","1.26268486782108","1.13757825363806","1.24861112021255","0.627797872987344","1.98087397232675","1.39745749676621","1.13364669425632","-0.291947495067449","-0.2499604936457","-0.90529541635352","-1.2644844559452","-1.58263032631703","-0.413931600360026","-0.530452119408803","0.0292774512771832"
"ATCG01090","NDHI","C","0.541873446915051","-0.0520171249641361","-0.935914368746801","1.38356835888459","0.323148829804381","0.984277579766998","0.793250899351689","0.501773913009935","0.662223374419749","-0.735069360178141","-3.19653801920708","0.0568099416161969","-0.379996053550261","-0.449655333992122","-1.51802538726309","-0.562278754767268","0.697148409529206","1.17324370504718","0.522871680084025","1.23111633729226","0.577862696426446","0.850907077360263","0.33946040895707","0.752938442550747","-1.19380396983765","-1.11718650226158","-1.34613938252129","-1.71462264033689","0.615275387449342","0.534624253406297","0.494539687054238","0.164332468700654"
"AT4G15330","CYP705A1","C","1.55189436022466","1.74142277320056","1.64840620576797","1.77293895800753","0.18519753591892","0.852224251147227","-0.497674077866039","0.830149991406725","-1.07161802270935","0.100748227634186","0.852296062689114","0.760141750935159","-1.8906973066937","-0.608759453333883","-0.353195174424918","-1.26340509485967","-0.143742419554314","-0.041471549197289","0.364447140605765","0.939487738338944","0.444130503670163","0.86981074696615","0.107525689681945","0.464467777468713","-0.632963767924516","-1.16824315463124","-1.07493195572184","-0.553148645376855","-2.25242505880806","-0.719732957600787","-0.439965600431111","-0.773315474530163"
"AT4G01770","RGXT1","C","0.494649446347339","0.236694801841352","-0.272603195033696","0.193482040674114","1.27612471820569","0.815861813049385","0.569475197817884","1.52542714639971","-0.751289792236969","-0.114063207423065","-1.29230960750147","-2.31129925113171","-0.390115920469476","0.156555103285311","-1.88666625830879","-1.78847536535401","1.02732003070193","1.00716863158533","1.21285109537192","0.856793134939736","0.697332617755173","1.39026359960004","1.05177047910559","0.915989059059999","-0.597190592582769","-0.163906161934296","-0.75133872467658","-1.4348361763418","-0.489560220447901","-0.816708893913473","0.168230470382598","-0.535626018767092"
"AT1G64150","PAM71","C","0.745174784431106","0.512314124249351","1.17133628363518","0.574535946916384","0.907289257506656","0.328712410269081","-0.213714242734924","-0.227669015813391","-0.964250710314019","0.751571985435395","-1.60039080761982","-1.24380263072568","-1.10544356651787","-0.781981866298925","-0.533482640584383","-0.729868985669579","0.499428749661824","1.32184972923311","1.47139451802311","1.44613753033951","1.66089177924889","0.786129146758471","1.40212467915444","1.16022576513332","-1.05652632213645","-1.60039080761982","-0.922030489752191","-0.395134459642014","-0.427352587843584","-1.30580007977456","-0.754764776296216","-0.876512700652412"
"AT5G47450","TIP2-3","C","1.47076519102427","2.04841127652359","1.5337332967013","1.74074451955657","-0.0410892979699522","0.148664025605784","-0.359613894989057","0.134010421187725","1.37663769640466","1.133213697154","1.26020369600075","1.78163566978527","-0.80450467403085","-1.01759902397542","-1.3028055814868","-0.167508392410971","0.414426704250937","0.00409098703869226","-0.353336281941953","0.212625671385506","-1.05579401200796","-0.746751368003391","-0.64057956251941","-0.988179483728011","-0.127411861085257","-0.295525361191114","-0.93461445679435","-0.222709390833396","-1.33452329739539","-1.02847970621817","-0.457843124377082","-1.38029408166052"
"AT3G44550","FAR5","C","0.977361675264875","0.593014859394883","0.588706712359755","0.0628888368967822","0.0952266821469978","-0.317204825683351","0.0800664236717967","-0.938591197512322","-1.78752825297084","-1.25670923387323","-1.91068622961137","-0.587864389440012","-1.30218700208081","-0.931700442031593","-0.976280407899727","-1.47334332085937","1.76309818647741","1.66305407630121","1.36336464356369","1.72079951634691","1.10117437223081","0.950695448770691","0.72600238298557","0.828005727881385","0.13648953366721","0.522316061033289","-0.0752630822651614","0.313986556504352","-0.494363122996362","-0.331282105107341","-0.379319799587426","-0.723928283578724"
"AT2G01008","","C","0.306225130855672","-0.357330692303805","1.72240329764756","0.598153206164042","0.698570074795281","0.30045727239853","1.01382409369636","1.00773692890217","-0.753652418885411","1.01117140387508","0.938832034090677","-0.127428906810875","0.621541922105955","0.113361738886443","0.278253803940869","0.871275176063898","0.516174699620869","0.707383561795607","0.762763224328499","0.356973119711506","0.0268638004052288","-0.453631690114465","0.281322735921776","0.226760856882338","-1.94509197460926","-2.26080039030402","-2.35601484773558","-2.25872160342653","-0.317623853800914","-0.934973458569052","-0.308182370938381","-0.286595874590077"
"AT3G24982","ATRLP40","C","0.457550226766627","0.908295010426671","-0.412417204527001","-0.0651530959462829","0.861921527161828","1.42190400716701","1.15193070813423","1.81568237764655","-1.22892902976661","-1.58178101188134","-1.13765519063359","-0.31756193228429","-1.08683377077939","-1.11530522458896","-1.13290158709885","-1.58178101188134","1.0961431816507","0.519234349020491","0.72594003178539","0.928947858758794","0.909942866188288","0.753095571252727","1.42073447489292","0.991494785266507","-0.334693666902356","-0.100308636048133","-0.733442289128651","-1.12436461814062","-0.118783902287433","-0.489110196900189","0.179986404557635","-1.58178101188134"
"AT2G34655","","C","0.800648126480997","-0.795269510762995","1.74648784032384","-0.595758257300256","0.288652835810812","0.144021466478925","0.869324785848876","-0.57040770971862","-0.839907422103164","-2.3955170129912","0.200667491320289","-0.828575146910724","0.355039982208509","0.354221216821468","-0.296283525117494","-2.3955170129912","0.384552197684512","0.983039057831697","0.252489319384538","-0.399011409558893","0.938455045947139","1.57803683420946","0.966698072170765","1.78433302049681","0.19821841916458","-1.00975352018031","-1.2575939988373","-0.271941499270548","-1.07022693228189","0.129869490856646","0.322419408888354","0.428588346096364"
"AT1G43140","","C","1.56631636178353","0.880530799937568","0.738210733357366","0.631030346442763","0.686561611771649","0.965441617961031","1.19489394173942","-0.885597569492294","-0.885597569492294","-0.885597569492294","-0.885597569492294","-0.885597569492294","-0.885597569492294","-0.885597569492294","-0.885597569492294","-0.885597569492294","0.955286707502061","1.56466410413894","-0.306537680462707","1.11090803394001","1.10459143164174","0.795359633061777","1.58388349570144","1.58401754285241","-0.885597569492294","-0.885597569492294","-0.885597569492294","-0.885597569492294","-0.885597569492294","-0.885597569492294","-0.885597569492294","-0.885597569492294"
"AT2G36650","","C","1.12566177500737","0.850142877295102","0.0986900844476466","0.997913049376871","0.401082274908565","1.27342178767833","0.70093055999248","0.325254425146132","-0.57424694646406","-0.8637450836189","-0.684852589612023","-1.00527454103575","0.0933108810552881","-0.610598331542957","-1.26083071293889","-0.7410142862701","0.989860616710321","0.616990823931593","1.37279109048829","1.24089669466471","0.401131192611754","0.671897856853702","1.91609582765204","1.18384778568354","-1.20645069204269","-1.54921348953758","-1.10698373288771","-0.347730202095444","-1.1434874707388","-0.530574335366938","-1.88932025305404","-0.745596936297844"
"AT3G50970","XERO2","C","0.768876308302797","0.841121581437687","-0.603737582229225","0.646454405809999","0.354522050527295","0.829094486321729","0.385787096567828","-0.325224300375462","-0.268257075590116","-1.55429067559444","-1.46320720933028","-0.383264323118317","-2.18235855455792","-1.65732505299979","-1.61374322579537","-1.66875084861389","1.5669000418299","1.39988338699318","1.24186351126531","1.25336288924203","0.671497189871232","0.861050788270072","0.623921782458533","0.273146478992217","0.473303197627324","0.522806050981746","0.384141745025257","0.457773285772607","-0.646941433797441","-0.220945112389222","-0.539313369136636","-0.42814751376865"
"AT5G42680","","C","0.726874650985629","1.06271788655685","1.34793792681885","0.582581288979932","-0.0687145330313408","1.3025007126777","1.16789789296202","0.445984537663048","0.0336547855585967","-1.37912476560953","-1.37912476560953","-1.37912476560953","-1.37912476560953","-0.0417446502768111","-1.37912476560953","-1.37912476560953","0.720694791672117","1.00772595427773","1.41300294219865","0.897282940456964","0.348685976078304","1.32486526917533","1.33674888500799","0.329936425980692","-0.278361634280744","-0.599289960847583","-0.37874022808085","-1.13236361819356","-0.792293527835556","-0.448464696595131","-1.37912476560953","-0.655246658642119"
"AT1G76420","NAC031","C","2.23106293513676","0.663056950225335","2.36727670920965","1.50296400852611","-0.58753807688773","0.938622275556373","1.21672492925384e-06","0.676542185436124","0.168934242728064","-0.634614246777097","1.12083097497283","-0.744400173947453","-0.231050671143297","0.489934078157781","-0.937795923377484","-1.38667534815997","-0.118525616369064","0.455333229747355","-0.280745158952974","1.17713534494622","0.18956956527799","-0.193174647259288","0.572390564177448","-0.364071885310785","-1.38667534815997","-1.38667534815997","-0.38629081063129","-1.38667534815997","-0.799844110385995","0.320571022211902","-1.38667534815997","-0.662797241192559"
"AT1G57770","","C","-0.18225935649385","0.691129801513826","0.887473641920784","-0.3972495358085","-1.42157513035535","0.507528087533556","-0.800283126381667","1.184079688397","0.865057120883599","-1.42157513035535","-1.42157513035535","0.00193091358571573","-0.0226355040327961","-0.955099343062968","-0.354666963319909","1.91635925982513","0.828193581745971","1.66932170431046","1.10802834330604","0.650159300316215","0.3764374992764","-0.969787064967306","1.29429852026217","1.24840980622538","0.393302708671341","-0.979595469875479","-0.421190592826669","-1.42157513035535","-1.42157513035535","-0.490915061340949","-1.08166077301884","0.141508465132095"
"AT1G75880","EXL1","C","0.162905099101487","1.50480819204146","0.739583574101675","1.1853753435098","1.47331989805568","1.30308670188185","1.64342345254321","-0.173596841339177","-0.321933311768443","1.16628442676784","0.800530941427942","1.6986557534355","0.423224277358402","0.243647399289725","0.683409055844881","-0.435667205025968","-0.968664643144365","-0.597548822372846","-0.311336068319666","-0.093580246682806","-0.582797072551957","-0.5558571723812","-0.722496789140588","-0.439470820097393","-1.6929498894519","-0.851050882124382","0.0857289308099674","-1.59561887699827","-0.425457976129456","-0.633297081106864","-2.23681437493527","-0.475844972598884"
"AT2G24710","ATGLR2.3","C","0.534576306105766","0.257204167569207","2.26766933786075","-0.319524743533687","1.25386496740087","1.32185621862535","1.85522438726825","1.0062072101427","-0.818902093129882","-0.818902093129882","-0.818902093129882","-0.818902093129882","-0.818902093129882","-0.818902093129882","-0.818902093129882","-0.818902093129882","1.19966213860577","-0.818902093129882","0.172234908379262","1.01424471650965","1.58550380442352","1.22575155311736","0.203618309868289","0.343242300864954","-0.818902093129882","-0.818902093129882","-0.818902093129882","-0.818902093129882","-0.818902093129882","-0.818902093129882","-0.818902093129882","-0.818902093129882"
"AT2G05070","LHCB2.2","C","0.83258280144791","0.68275836635527","1.58847578884958","0.769915310062599","0.304987618329745","1.07625952332009","-0.203882190971571","-0.089936514772079","-0.731641604981391","-1.78435462485492","0.22227802718593","-0.839017962048701","-1.67363630833647","0.695947436600748","1.5560542299803","1.90374596894472","0.774019877645991","0.0888959690333717","1.32149192157299","0.266944908095022","-1.04237582006614","-1.34291502533712","-1.02209814044311","-1.66830943518442","0.808050439073307","0.429068541744659","-0.535838958373595","-0.352368307671757","-0.725059327431982","0.0446494816920655","-0.381359858710686","-0.973332130750354"
"AT3G15534","","C","0.561999287730619","1.19100678982562","1.86753198513503","0.559004340373451","1.15037336065621","1.11114030502564","0.775981180966453","1.83034207732629","-0.604504626529921","1.36217926700382","-0.694102459191562","-0.0538259069762819","0.473093358561382","0.790892984019667","-1.02845252613486","-0.606810128967102","0.455125922928421","0.700624149762157","-0.37140176171035","0.355814858722181","0.250478790770488","-0.172273451474782","-0.978993308426383","0.627360908860006","-1.47733195091735","-1.03535229043748","-0.798971633049714","-1.47733195091735","-1.15428232335218","-0.938223820863365","-1.47733195091735","-1.19375947780141"
"AT5G28030","DES1","C","0.697830180323153","0.733324461813439","0.93778685391327","1.85454142014784","0.734895405303006","1.05091288203223","0.931867360820976","1.31529184799664","-0.952246281648562","-0.952246281648562","-0.952246281648562","-0.952246281648562","-0.952246281648562","-0.952246281648562","-0.952246281648562","-0.952246281648562","0.980211592197206","0.316815636003612","0.451703935711333","1.25911072839742","0.454620025536154","1.21558576930284","1.2199149245327","1.08152748234517","-0.952246281648562","-0.952246281648562","-0.952246281648562","-0.952246281648562","-0.952246281648562","-0.952246281648562","-0.952246281648562","-0.952246281648562"
"AT5G28320","","C","0.817940104643675","1.47430296953651","1.52947896370462","1.42460414242116","0.420666914658026","1.05343795638545","1.10182086527788","0.673617036666662","-0.798640284491185","-1.15149226660592","-0.368262774880132","-0.509217092393399","-1.15149226660592","-1.15149226660592","-1.15149226660592","-1.15149226660592","1.41650006586148","1.09950815193712","0.893908056368217","0.592470566096119","0.502525035777397","0.893161379641324","-0.128971863607747","-0.653105843593809","-1.15149226660592","-1.15149226660592","-1.15149226660592","-0.0679439074167933","0.75950636001852","-0.612384136551935","-1.15149226660592","-1.15149226660592"
"AT4G24010","CSLG1","C","1.64348198665152","1.81209854840823","0.504306887236087","0.820538354584915","0.180846361733967","0.921297629416956","0.92896983497552","-0.432020093233613","0.397542748067216","0.728667130592827","1.84322462272338","1.14562640871481","-1.30979464393809","-0.703636341597209","0.890070236811667","0.436322872118765","0.036142391954308","-0.0605462927298221","0.120736421575559","0.191763718392259","-0.936210858563599","-0.499683385597482","0.154324027297372","-0.936635593986664","-0.424814057008134","0.552070150216322","-1.80474188504005","-1.55798073762408","-1.21791064726607","-1.05661480330181","-1.46482752770354","-0.902613463881512"
"AT1G61310","","C","0.869373875143373","-0.133481461032454","0.0536061117883833","1.27104591960875","1.23079359120742","0.502801071697827","0.722288179589288","0.437004441698916","-0.758174314721709","-0.120947729907805","-0.547440653153397","-0.176315029367214","-0.612030430381768","-0.582216301056269","-1.66184841072355","-1.15931177791967","1.02043550821719","1.16474254138577","1.39185950400778","0.687327989359729","1.27506459735506","1.12670216363554","0.616489698317776","0.736241458421283","-0.739206873738241","0.406932449810385","-0.696815738231777","0.0554190907191581","-2.15070180814365","-1.15644391745511","-1.31639426004638","-1.75679948608465"
"AT2G45940","","C","0.232912586546957","0.883703998195158","-0.380221106264823","0.408950315118387","0.276839103461966","1.9691991354588","0.171732480627674","0.657356751081545","-0.882424371234705","-0.882424371234705","-0.882424371234705","-0.882424371234705","-0.882424371234705","-0.882424371234705","-0.882424371234705","-0.882424371234705","1.6855679612327","1.13731459207813","1.42529667243203","0.766475951171047","1.10776462989933","0.713336590783499","1.47536953682289","1.58719074111","-0.882424371234705","-0.882424371234705","-0.882424371234705","-0.882424371234705","-0.882424371234705","-0.882424371234705","-0.882424371234705","-0.882424371234705"
"AT1G04733","","C","0.260933903111802","1.31284812281015","0.349891992414149","0.425522268126313","1.60114867018675","1.08406832956834","0.319213996195931","1.80057857153696","-0.197265134119305","0.634702733532134","0.623731965652964","-1.76001546251341","-0.460776037235703","-0.756009607173445","0.0288059895615502","1.07609724996479","0.251651930502395","-0.0579457853470453","0.0190236654097982","0.891978183497324","0.23704804475825","0.76973444316347","0.248431406608388","0.15309937922104","-1.11840824254914","-0.772089931673768","-1.76075151912349","-0.726354350005074","-0.932488185851334","-0.0201563524399395","-0.785588168796317","-2.74066206899452"
"AT2G03821","","C","-0.857209592573891","0.82836115088811","0.949423754123852","1.38231982646561","1.65047047255259","-0.857209592573891","0.529466972311009","-0.14718268178849","-0.857209592573891","-0.857209592573891","-0.857209592573891","-0.857209592573891","-0.857209592573891","-0.857209592573891","-0.857209592573891","-0.857209592573891","1.82071460095814","1.65379287541787","0.867332501688342","-0.344033162869029","-0.445435018598477","1.36847984090236","0.657107993220793","2.14544906455522","-0.313345107090517","-0.236434871294427","-0.857209592573891","-0.857209592573891","-0.0474524528885718","-0.318101462519909","-0.857209592573891","-0.857209592573891"
"AT2G26370","","C","1.58436049775056","1.85361230015387","1.60257697719456","1.06822466848112","-0.340287750891955","0.74065884056597","0.322708160296546","-0.075947588169119","1.35009794810948","0.676168603649517","0.781402437044244","2.28766222850366","-0.671214278285892","-0.555245181700143","-0.0781197633502497","-0.890095537863448","0.0358186162887888","-0.880159876479217","-1.14447529496714","-0.0478093881222925","-0.405318888434385","-0.309936424555826","-0.894430906009733","-0.244452673058681","0.0769985532256543","-0.379380792790499","-0.323146228511169","-0.889074064291195","-1.80587021431295","-0.346664395652334","-0.301174078463776","-1.79748650535397"
"AT3G23550","DTX18","C","0.953787600997642","0.181630058462869","-1.01564477025195","0.601661556015742","-0.025236591834437","0.66532329896332","1.23766836163185","1.9833054555246","-1.01564477025195","-1.01564477025195","-1.01564477025195","-1.01564477025195","0.773297849170872","-0.549168982959568","-0.566765345469463","-1.01564477025195","1.16109664321775","0.728550822058275","-0.149230669975233","0.531484515093202","0.913286352124542","0.821951603945388","2.22589216841029","1.15664372380593","-1.01564477025195","0.0377456204648348","-1.01564477025195","-1.01564477025195","-1.01564477025195","-1.01564477025195","-1.01564477025195","-0.495186796625001"
"AT4G08785","","C","1.0004500239233","1.16176293157314","1.34064595834395","1.30813538242072","0.919574158128011","0.784896160824581","0.968232891875952","0.878748604392408","-0.652344370296164","-0.822024369927995","-1.93949829822941","-0.182759863329599","-1.70586289406518","-0.544701030108522","-0.839788615319927","-0.597860259577888","0.927059403019634","0.921709271688721","0.754750596361736","1.02709831387171","0.459002128828774","0.844036940614094","0.660092945288114","0.531318817378952","-0.409550478362227","-0.79320532234535","-1.04213226504994","-0.139227678950514","-1.20123679712758","-1.04818742632858","-1.49090432653287","-1.07823053298203"
"AT1G51965","ABO5","C","1.2454281521085","0.792161657628917","0.468101298830295","0.947803028452388","0.681706537658441","0.674835667694199","0.922633661232194","0.586376210246777","-0.912286661005125","-1.2699794377867","-1.66443023448282","-1.59184015647637","-0.080799182357242","0.143283979445215","-0.773013131117957","-2.75142040889168","0.991319010308281","0.541602933244673","0.60914581444214","0.700700669860288","0.757905309765873","0.62742603955221","0.683492854069136","1.09926156998521","-0.732427014055102","-0.529766972982797","-0.24273555686262","0.618972899904336","0.47079082535318","-0.659187913481278","-0.96347271043162","-1.39158873985093"
"AT5G06250","","C","-0.857490998316866","-0.365582134621619","0.482664038128914","-0.378978141716127","-0.522513760381628","0.353812548324974","0.631945432355472","0.639898273846215","-2.06246245089219","-2.41531443300693","-0.00229613833135112","-2.05872625611278","-0.187751099564453","1.08379304843217","0.572845431431788","1.88020964927565","0.549614504262853","1.23031719956065","0.476178851024411","-0.0169940867549876","1.0752500352559","0.768990629957565","0.587201053767338","0.511088047381547","-0.34317191352946","-1.63547962824498","-0.829839238354169","-0.562690405426241","0.543759615115055","0.743150922586982","0.048460961078491","0.0601104434678037"
